state,district,date,total_updates,mean,std,z_score
Assam,Sonitpur,2025-04-01,4323,346.17241379310343,700.8368951822937,5.666313089986476
Chhattisgarh,Mahasamund,2025-06-01,17629,1134.875,2910.164484874176,5.665816921613378
Delhi,North West Delhi,2025-04-01,65071,3696.5113636363635,10831.526579658397,5.665759339249097
Maharashtra,Chhatrapati Sambhajinagar,2025-06-01,982,57.258823529411764,162.3647534573501,5.660591754952894
Uttar Pradesh,Jaunpur,2025-07-01,28471,2104.367816091954,4659.598852668474,5.657348554856112
Bihar,Araria,2025-04-01,30095,1766.409090909091,5006.649008118217,5.6570639961318445
Andhra Pradesh,Eluru,2025-06-01,1592,100.36585365853658,262.7252008569252,5.656016723068862
Telangana,Nirmal,2025-07-01,1497,158.61904761904762,235.69430399146637,5.654470470185904
Delhi,West Delhi,2025-04-01,35806,1991.287356321839,5984.737984410644,5.649213636103981
Andhra Pradesh,Nalgonda,2025-07-01,3948,375.32183908045977,631.5709924236523,5.6478690988201485
Himachal Pradesh,Sirmaur,2025-03-01,6186,365.7325581395349,1029.8954764146029,5.6458366294350535
Andhra Pradesh,Srikakulam,2025-04-01,37180,2213.8735632183907,6193.824378953299,5.644409639049303
Haryana,Palwal,2025-07-01,8941,682.5232558139535,1462.942592470589,5.641257236903543
Rajasthan,Nagaur,2025-07-01,32075,2360.551724137931,5266.783031985886,5.640788182701615
Telangana,Warangal Rural,2025-07-01,945,84.34117647058824,151.7669385652112,5.63380291320052
Telangana,Jangoan,2025-07-01,732,85.63529411764706,113.74761609839224,5.632924916959642
Karnataka,Chamarajanagar,2025-07-01,249,22.77777777777778,39.17109903998098,5.631467090234963
Gujarat,Panchmahals,2025-07-01,18130,1204.2298850574712,3004.866110476005,5.6309128526893
Gujarat,Mahesana,2025-07-01,19932,1175.4470588235295,3330.4116308787466,5.6302117598805825
West Bengal,West Midnapore,2025-07-01,2762,223.27058823529413,450.5320502376235,5.622478870389538
Rajasthan,Ganganagar,2025-07-01,16227,1165.090909090909,2678.077396821213,5.622050751046011
Chhattisgarh,Koriya,2025-06-01,9789,708.1046511627907,1614.7298519571757,5.620305484754945
West Bengal,North 24 Parganas,2025-07-01,38724,2573.67816091954,6447.06235697702,5.60638527323865
West Bengal,South Twenty Four Parganas,2025-07-01,5357,383.7011494252874,886.6043677980972,5.603058108999736
Maharashtra,Raigarh,2025-07-01,22836,1800.7241379310344,3753.6223239588476,5.602501143148139
Jammu and Kashmir,Punch,2025-03-01,7241,532.9885057471264,1198.6377005065576,5.591697802945303
Telangana,Mulugu,2025-06-01,870,64.90361445783132,143.0341605503292,5.589621118115571
Andhra Pradesh,Visakhapatnam,2025-04-01,58493,3537.534090909091,9838.088394764107,5.585422521291259
Maharashtra,Chhatrapati Sambhajinagar,2025-07-01,969,57.258823529411764,162.3647534573501,5.581015226204335
Odisha,JAJPUR,2025-07-01,6769,424.9767441860465,1135.7635625609053,5.580776394276849
Andhra Pradesh,Kakinada,2025-05-01,2014,137.6235294117647,335.3282321089287,5.579003757200263
West Bengal,Hooghly,2025-07-01,28671,1847.2413793103449,4807.662164458956,5.578216498331967
Rajasthan,Hanumangarh,2025-07-01,15480,1123.639534883721,2574.2084284770217,5.5748343731565955
West Bengal,Bankura,2025-07-01,17568,1241.942528735632,2928.3875528094545,5.573198211894743
Jharkhand,Koderma,2025-04-01,7706,448.74117647058824,1302.181412942484,5.568878401314116
Meghalaya,South Garo Hills,2025-04-01,279,19.76923076923077,45.57266492604462,5.566157093273844
Jharkhand,Simdega,2025-04-01,12624,729.1976744186046,2137.2704132347517,5.562814811428397
Andhra Pradesh,Adilabad,2025-07-01,7128,612.2117647058824,1170.356499351471,5.562600488324114
Maharashtra,Nashik,2025-07-01,83938,6627.6551724137935,13897.428261194951,5.562524292292837
Uttar Pradesh,Auraiya,2025-07-01,11063,726.2183908045977,1857.354316333324,5.562330885097664
Assam,Dibrugarh,2025-04-01,5135,314.52941176470586,866.4736221115597,5.556907397946639
Bihar,Madhepura,2025-04-01,21554,1363.2209302325582,3632.8424210937,5.5563166285263685
Tamil Nadu,Salem,2025-03-01,41042,2734.590909090909,6896.144986135475,5.554096538192832
Andhra Pradesh,Ananthapuramu,2025-04-01,23780,1274.4418604651162,4052.1426332385486,5.552619331719017
Uttar Pradesh,Rampur,2025-04-01,20457,1436.1149425287356,3425.1147678115985,5.5517361053321315
Bihar,Supaul,2025-04-01,20600,1276.9318181818182,3479.9246516993294,5.551130838866328
Odisha,Kandhamal,2025-03-01,10483,686.3563218390805,1765.2407898009305,5.546607084793393
Gujarat,Botad,2025-07-01,3299,193.52380952380952,559.1086381963657,5.5444175981222
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-06-01,1884,122.10843373493977,316.8560499523708,5.5430487056297055
Delhi,Central Delhi,2025-04-01,10564,628.6046511627907,1791.5288198766712,5.5426697962495135
Madhya Pradesh,Jabalpur,2025-07-01,25808,1844.9302325581396,4331.022707074263,5.531612225464511
Bihar,Nawada,2025-03-01,16357,1002.8488372093024,2774.9376655105643,5.531158481531207
Andhra Pradesh,Khammam,2025-07-01,6128,470.7816091954023,1022.4969940853907,5.527342457766528
Jharkhand,Dhanbad,2025-04-01,29811,1736.4252873563219,5082.879504888303,5.522273823690968
Bihar,Samastipur,2025-04-01,37827,2300.7471264367814,6441.854787101465,5.514054568587584
Jharkhand,Deoghar,2025-04-01,12598,775.0114942528736,2144.4474677004346,5.510733161143031
Maharashtra,Buldhana,2025-07-01,28738,2523.0,4759.250879101937,5.507062687617357
Rajasthan,Churu,2025-07-01,20064,1531.3103448275863,3364.297498495059,5.506998909742785
Uttar Pradesh,Ballia,2025-07-01,21338,1546.5697674418604,3593.0463022857575,5.506726560526252
Chhattisgarh,Balrampur,2025-06-01,7610,593.6704545454545,1273.9837664891777,5.503073631105798
Uttar Pradesh,Sonbhadra,2025-03-01,19185,1220.6470588235295,3266.3988096179237,5.498059461947698
Madhya Pradesh,Narsinghpur,2025-07-01,11065,725.4827586206897,1880.2230438080267,5.496167652959299
Maharashtra,Parbhani,2025-07-01,29197,2115.2413793103447,4928.504011350275,5.493810038156659
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2025-06-01,1175,59.675324675324674,202.1780378487734,5.489395837924264
Jharkhand,Palamau,2025-03-01,472,32.51851851851852,79.07861770275058,5.488125221052435
Gujarat,Mahisagar,2025-07-01,5685,359.90697674418607,969.4325887786355,5.487339445141528
Uttarakhand,Uttarkashi,2025-04-01,3433,287.8588235294118,572.2292695893751,5.486707227500031
Gujarat,Gir Somnath,2025-07-01,6640,427.51162790697674,1132.0275796285496,5.483086628950125
Orissa,Nayagarh,2025-07-01,109,15.037974683544304,16.139172791986812,5.482296401165076
Madhya Pradesh,Ratlam,2025-07-01,23453,1587.6117647058823,3989.5942450750713,5.479231135132053
Chhattisgarh,Bastar,2025-07-01,13914,1097.4883720930231,2338.9893329947445,5.477166689261896
Delhi,South West Delhi,2025-04-01,27687,1626.7471264367816,4757.792827191427,5.476231855410191
Jharkhand,West Singhbhum,2025-04-01,25386,1507.8850574712644,4361.624266537471,5.473337487640284
Odisha,Kalahandi,2025-03-01,16781,1078.5227272727273,2869.4902025387787,5.4703120947214385
Odisha,Cuttack,2025-07-01,23880,1566.9883720930231,4078.839917237675,5.469089984053683
Delhi,North Delhi,2025-04-01,11310,699.1954022988506,1940.2645937943894,5.465923930009616
Madhya Pradesh,West Nimar,2025-07-01,1721,116.88095238095238,292.5083215688639,5.465327316938385
Meghalaya,South West Khasi Hills,2025-03-01,602,42.370370370370374,101.40900409288672,5.464652591700199
Andhra Pradesh,Vizianagaram,2025-04-01,27931,1818.159090909091,4777.811632681606,5.4642959204562365
Jharkhand,Pakaur,2025-03-01,553,31.846153846153847,94.41206682219367,5.462137688779438
Chhattisgarh,Surajpur,2025-06-01,10171,816.1590909090909,1712.4947445937557,5.459509542475313
Uttar Pradesh,Azamgarh,2025-07-01,26626,1970.4318181818182,4516.667225165477,5.457588386429918
Uttar Pradesh,Agra,2025-07-01,39762,2640.9887640449438,6802.016797335624,5.456551459713191
Bihar,Bhojpur,2025-03-01,17270,1102.2272727272727,2965.4947125702533,5.450126932221807
Madhya Pradesh,Khargone,2025-07-01,33922,1944.83908045977,5872.57780819792,5.444238922809331
Andhra Pradesh,Eluru,2025-05-01,1535,100.36585365853658,262.7252008569252,5.439882656947046
Karnataka,Hasan,2025-05-01,1277,113.90588235294118,212.85959062755165,5.438587599621154
Jharkhand,Chatra,2025-03-01,12133,787.1162790697674,2085.9610645433186,5.436557448863095
Haryana,Panipat,2025-07-01,13576,927.5930232558139,2326.2489188436693,5.434917973032618
Bihar,Banka,2025-04-01,18329,1155.6117647058823,3159.0242092490907,5.434574895036956
Jharkhand,Gumla,2025-04-01,15411,1010.0919540229885,2649.5735314240446,5.433129047448079
Karnataka,Dakshina Kannada,2025-07-01,13375,907.5697674418604,2295.5087891266276,5.428862406966688
Andhra Pradesh,Alluri Sitharama Raju,2025-06-01,2936,216.36046511627907,500.1476937816224,5.426822409101652
West Bengal,Jalpaiguri,2025-07-01,13576,926.9310344827586,2331.7438368675603,5.422399478934035
Himachal Pradesh,Kullu,2025-04-01,3386,249.9764705882353,577.9876826927524,5.416390750882239
Andhra Pradesh,Guntur,2025-04-01,51534,3314.7045454545455,8903.86285040542,5.414939709301658
Tamil Nadu,Krishnagiri,2025-03-01,17488,1388.5402298850574,2972.8270735798355,5.413717533593749
Uttar Pradesh,Siddharthnagar,2025-07-01,16457,1247.4418604651162,2808.6860675397297,5.413258910043628
Haryana,Bhiwani,2025-07-01,16803,1099.1379310344828,2900.595232307335,5.412147736566922
Punjab,Gurdaspur,2025-07-01,22564,1370.5172413793102,3915.466264260202,5.411378862629886
Uttar Pradesh,Etah,2025-04-01,16015,1028.5764705882352,2772.6166872970134,5.403206433696705
Assam,Jorhat,2025-07-01,2000,187.11494252873564,334.6692371020925,5.400807870039882
Jharkhand,Pashchimi Singhbhum,2025-04-01,2780,170.0120481927711,482.56617122335524,5.397374976012739
Bihar,Kaimur (Bhabua),2025-03-01,13929,898.3563218390805,2414.2423240978496,5.39517030988937
Uttar Pradesh,Jhansi,2025-07-01,17188,1287.4137931034484,2948.242789818117,5.391413098233651
Telangana,K.v. Rangareddy,2025-07-01,36531,2824.784090909091,6254.402481542364,5.388336882965865
Chhattisgarh,Raipur,2025-07-01,29118,2186.0113636363635,4999.079438232046,5.386312151449815
Jammu and Kashmir,Kargil,2025-03-01,369,34.773809523809526,61.06550920305456,5.3850551581351
Uttar Pradesh,Sultanpur,2025-07-01,14230,1131.7816091954023,2431.5854786790783,5.3844843297827625
Assam,Karimganj,2025-04-01,3484,405.0681818181818,571.0295963393727,5.382469434947129
Maharashtra,Jalgaon,2025-07-01,62477,4797.517241379311,10718.346011831785,5.3808770325125534
West Bengal,Puruliya,2025-07-01,13808,1046.5454545454545,2375.0301481890046,5.370914403245787
West Bengal,North Twenty Four Parganas,2025-07-01,2008,170.38372093023256,341.57435392793457,5.364138494314541
Andhra Pradesh,East Godavari,2025-04-01,51095,3430.1136363636365,8885.366324613215,5.363821906780442
Assam,Udalguri,2025-03-01,3283,256.8735632183908,563.2045727838133,5.363526959468889
Assam,Chirang,2025-06-01,3708,314.9651162790698,631.6680708330814,5.363056933239997
Odisha,Kendujhar,2025-03-01,17735,1171.7701149425288,3088.1496932522077,5.361744016885101
Maharashtra,Bid,2025-06-01,1139,117.76190476190476,189.4852010655032,5.36124638305585
Sikkim,West Sikkim,2025-03-01,863,43.88,151.80454716687683,5.360573459279615
Madhya Pradesh,Guna,2025-07-01,27186,1527.4252873563219,4785.7339128360845,5.360351166342828
Andhra Pradesh,Palnadu,2025-05-01,1959,122.59756097560975,341.6829394410684,5.358896599928922
Assam,Kamrup Metro,2025-04-01,4373,307.60919540229884,757.8418617075213,5.35736233034099
Jharkhand,Hazaribag,2025-04-01,1385,90.98823529411764,240.8032438338329,5.351507052548587
Tamil Nadu,Thanjavur,2025-03-01,26876,1926.8977272727273,4661.916933533587,5.350535432725517
Jharkhand,Jamtara,2025-04-01,7293,460.9418604651163,1276.2487712008938,5.349042640386533
Orissa,Jajapur,2025-05-01,105,9.37037037037037,16.887454251932443,5.346184442053762
Assam,Udalguri,2025-04-01,3273,256.8735632183908,563.2045727838133,5.345802891848061
Jharkhand,East Singhbhum,2025-04-01,25141,1564.4367816091954,4410.174741307189,5.344735722576301
Nagaland,Wokha,2025-03-01,1392,84.47560975609755,243.7625957801472,5.34201063719049
Kerala,Kozhikode,2025-07-01,24575,1749.2643678160919,4275.32883125304,5.337694207555961
Bihar,Khagaria,2025-04-01,14079,918.4367816091954,2465.6956738090544,5.335300725633639
Punjab,Rupnagar,2025-07-01,8082,522.448275862069,1416.9181982150697,5.331444178976042
Kerala,Ernakulam,2025-05-01,26133,1690.3977272727273,4586.384701821056,5.328221603700313
Uttarakhand,Haridwar,2025-07-01,14362,1529.9545454545455,2408.112729390044,5.326461189632401
Bihar,Begusarai,2025-04-01,26659,1692.0459770114942,4686.368150254737,5.3264333465319265
Odisha,Nuapada,2025-07-01,7505,542.5116279069767,1307.1195610662496,5.322516824393247
Telangana,Hyderabad,2025-07-01,31711,2597.056818181818,5469.124688540528,5.322354578645997
Haryana,Charkhi Dadri,2025-07-01,1743,117.92771084337349,304.41782835889336,5.320816724710061
Madhya Pradesh,Singrauli,2025-04-01,22345,1246.3218390804598,3965.242798789844,5.319562929268233
Bihar,Jehanabad,2025-03-01,6408,435.2325581395349,1122.0729836220796,5.31823624017505
Jharkhand,Dumka,2025-03-01,15319,886.1860465116279,2712.8791283393875,5.31814914038554
Jharkhand,Ramgarh,2025-04-01,6646,432.98837209302326,1168.0006496189371,5.314805966901945
Assam,Nagaon,2025-04-01,13713,1339.534090909091,2327.5416756092714,5.313826262462468
Telangana,Yadadri.,2025-07-01,1691,149.10588235294117,289.3736677858632,5.310034237622857
Gujarat,Chhotaudepur,2025-05-01,6682,393.04651162790697,1183.620337647833,5.3088346438989555
Nagaland,Mokokchung,2025-05-01,1401,99.36046511627907,244.44327684572397,5.303219349136544
Tamil Nadu,Kanyakumari,2025-05-01,3693,341.9310344827586,630.9506263273468,5.3027385778416924
Andhra Pradesh,Warangal,2025-07-01,7202,588.1590909090909,1247.339466430092,5.298110880051463
Jammu and Kashmir,Udhampur,2025-03-01,7896,535.0235294117647,1388.4162866928855,5.29789130952896
Punjab,Ferozepur,2025-03-01,9900,643.3720930232558,1746.2972528215346,5.297683546419561
Chhattisgarh,Jashpur,2025-07-01,10288,857.5057471264367,1779.3286745127584,5.297052385821122
Tripura,Sepahijala,2025-03-01,3948,242.28395061728395,698.8160028678492,5.2952719489075335
Uttar Pradesh,Prayagraj,2025-07-01,3494,237.91764705882352,614.1276664963914,5.293344016677029
Delhi,Najafgarh,2025-04-01,219,11.41891891891892,38.23252819934726,5.291045227223842
Maharashtra,Dharashiv,2025-06-01,94,8.68918918918919,15.125887883528922,5.290301621031843
Uttar Pradesh,Varanasi,2025-07-01,27933,2096.67816091954,4883.571099708989,5.289373685362002
Jharkhand,Seraikela-kharsawan,2025-04-01,2589,171.5952380952381,456.26709887873756,5.286636121060248
Arunachal Pradesh,West Kameng,2025-04-01,967,71.76744186046511,168.39468165547723,5.28489176513995
Jharkhand,Ranchi,2025-03-01,35145,2091.458823529412,6255.167778863865,5.283352740017658
Andhra Pradesh,Krishna,2025-04-01,39037,2650.534090909091,6886.614404251732,5.282883705950424
Jharkhand,Seraikela-Kharsawan,2025-04-01,11332,754.9882352941177,2001.4262087090701,5.282098146090838
Himachal Pradesh,Chamba,2025-03-01,5077,393.51162790697674,886.4121832910073,5.277692215948737
Andhra Pradesh,Rangareddi,2025-07-01,8062,620.3068181818181,1409.3648064479705,5.276431422420574
Uttar Pradesh,Bahraich,2025-03-01,27464,2057.7045454545455,4814.860285291324,5.275546620848151
Uttar Pradesh,Basti,2025-07-01,16716,1255.183908045977,2931.1234631932903,5.272907599571574
Jammu and Kashmir,Kargil,2025-04-01,362,34.773809523809526,61.06550920305456,5.272271099970062
Uttar Pradesh,Kanpur Dehat,2025-07-01,12467,879.3720930232558,2196.9740101089933,5.27195856442458
Orissa,Baleshwar,2025-05-01,440,44.904761904761905,73.9481451411876,5.271581269302345
Andhra Pradesh,Nellore,2025-04-01,27718,1821.5747126436781,4913.425806322594,5.269471207407301
Andhra Pradesh,Sri Sathya Sai,2025-06-01,1804,125.48192771084338,317.6511110132404,5.267573262028928
Sikkim,West Sikkim,2025-04-01,848,43.88,151.80454716687683,5.262408841288119
Gujarat,Junagadh,2025-07-01,18275,1207.9058823529413,3242.3559138362334,5.262171211256351
Andhra Pradesh,Karimnagar,2025-07-01,2010,199.15116279069767,343.1989824968414,5.261052267131324
Maharashtra,Beed,2025-07-01,37688,2936.7241379310344,6609.00470586041,5.257375358788866
West Bengal,Darjiling,2025-07-01,389,31.156626506024097,67.0750365994847,5.256601999339719
Madhya Pradesh,Mandsaur,2025-07-01,17826,1050.6818181818182,3190.3985862233535,5.256415871785481
Uttar Pradesh,Firozabad,2025-04-01,18369,1307.6666666666667,3245.7021946620584,5.254973296098445
Haryana,Panchkula,2025-07-01,6676,439.63529411764705,1185.7674814937652,5.254917077802587
Uttar Pradesh,Sant Kabir Nagar,2025-04-01,13378,1040.6896551724137,2347.8293156848977,5.252535917549265
Uttar Pradesh,Shamli,2025-04-01,15145,1171.9772727272727,2659.8510198417866,5.251335991033259
Uttar Pradesh,Banda,2025-03-01,14844,1063.1149425287356,2625.678102559888,5.246507002148758
Jammu and Kashmir,Kupwara,2025-07-01,8335,571.919540229885,1479.0045852594212,5.245308384236776
Jharkhand,Palamu,2025-04-01,20459,1299.3218390804598,3652.607416863576,5.244044029603784
Haryana,Mahendragarh,2025-07-01,7232,561.2873563218391,1271.109906031092,5.243817858859689
Punjab,Sangrur,2025-07-01,13508,958.953488372093,2392.968724295884,5.241942546813698
Telangana,Jayashankar Bhupalpally,2025-06-01,611,52.50574712643678,105.56436078957735,5.240910269957603
Andhra Pradesh,Nalgonda,2025-06-01,3687,375.32183908045977,631.5709924236523,5.23526718832154
West Bengal,Jhargram,2025-06-01,612,47.129411764705885,106.91516310065816,5.234394982180674
Jharkhand,Lohardaga,2025-04-01,7520,455.7674418604651,1348.9857250752907,5.232820189817602
Madhya Pradesh,Harda *,2025-07-01,1836,125.58024691358025,326.1548276584884,5.228166019521189
Punjab,Sri Muktsar Sahib,2025-03-01,9773,638.8977272727273,1746.9152387820732,5.225712362970076
Assam,South Salmara Mankachar,2025-07-01,583,57.03529411764706,99.79591639927949,5.218115224022237
Telangana,Nagarkurnool,2025-07-01,1529,143.1494252873563,264.60978416825947,5.217618692219297
Tamil Nadu,Theni,2025-03-01,14150,996.8045977011494,2519.9228847516133,5.217611170043718
Karnataka,yadgir,2025-07-01,525,50.36470588235294,89.98569291821887,5.21659261906447
Telangana,Kamareddy,2025-07-01,1881,179.30588235294118,325.6997969036536,5.208739441453961
Andhra Pradesh,Nandyal,2025-05-01,1756,125.17647058823529,312.16845942347146,5.20749609463876
Gujarat,Navsari,2025-07-01,7768,542.2857142857143,1386.8556667063044,5.20638742129615
Ladakh,Kargil,2025-03-01,520,35.8780487804878,92.05974847876188,5.202270145077801
Telangana,Sangareddy,2025-07-01,2562,256.7325581395349,442.13592332245804,5.2021678237604405
Madhya Pradesh,Damoh,2025-04-01,27076,1563.7558139534883,4907.164186313353,5.19791987749485
West Bengal,Nadia,2025-07-01,20374,1452.1704545454545,3640.8630536191527,5.19564554374188
Andhra Pradesh,Sri Sathya Sai,2025-05-01,1781,125.48192771084338,317.6511110132404,5.19539400639456
Punjab,Fatehgarh Sahib,2025-07-01,5915,429.8735632183908,1054.922820990454,5.194628175226452
Andhra Pradesh,Hyderabad,2025-07-01,15655,1201.6363636363637,2783.093867522993,5.191406728402726
Sikkim,West,2025-03-01,879,47.1578947368421,159.30758949333028,5.189037573905803
Tamil Nadu,Dindigul,2025-03-01,30544,2115.034090909091,5478.207260767695,5.188518074986583
Jharkhand,Kodarma,2025-04-01,911,58.30952380952381,163.40178702997648,5.186625349972622
Madhya Pradesh,Bhopal,2025-07-01,31557,2167.8837209302324,5668.227905291044,5.183971568975229
Haryana,Yamuna Nagar,2025-07-01,14014,1031.7209302325582,2503.8360341503426,5.182885782849703
Bihar,Katihar,2025-04-01,36270,2497.4712643678163,6515.508466547568,5.182611042248028
Nagaland,Tuensang,2025-05-01,1649,112.88372093023256,295.5380106380126,5.180166535024484
Madhya Pradesh,Shivpuri,2025-06-01,35085,1936.8837209302326,6401.501978935889,5.177369157889595
Punjab,Mansa,2025-03-01,10221,694.5764705882353,1839.516890358979,5.175950071044285
Bihar,Vaishali,2025-04-01,28719,1932.8735632183907,5174.909357266161,5.175153695297641
Meghalaya,West Khasi Hills,2025-07-01,1108,74.74074074074075,198.8696041240201,5.169666812458971
Bihar,Saharsa,2025-04-01,19477,1377.7701149425288,3501.360013842958,5.167723995683163
Jharkhand,Garhwa,2025-03-01,17392,1130.2045454545455,3147.1932876555506,5.165437433054042
Sikkim,West,2025-04-01,875,47.1578947368421,159.30758949333028,5.164085542547571
Bihar,Bhagalpur,2025-03-01,25298,1685.3863636363637,4571.567183764663,5.163973034710671
Rajasthan,Jhunjhunun,2025-07-01,16225,1268.8735632183907,2897.0566330312986,5.160743329276438
West Bengal,Birbhum,2025-07-01,15810,1266.5977011494253,2817.264508884089,5.160410689984928
Madhya Pradesh,Dindori,2025-04-01,12136,723.2470588235294,2211.1451132941997,5.159133943153147
Sikkim,South,2025-04-01,655,39.1025641025641,118.44650167722881,5.156261818045778
Madhya Pradesh,Neemuch,2025-07-01,10727,655.2988505747127,1952.8996158660655,5.154666630588905
Chhattisgarh,Janjgir-champa,2025-07-01,26270,2076.4827586206898,4693.011099799232,5.1541244208847505
Jharkhand,Latehar,2025-04-01,7761,511.32941176470587,1405.5807509136346,5.154109057390642
Bihar,Darbhanga,2025-04-01,34753,2390.681818181818,6279.02335649341,5.153216213496441
Tamil Nadu,Vellore,2025-03-01,26787,2179.5795454545455,4774.552387328777,5.152790391293291
Maharashtra,Ahmadnagar,2025-07-01,43370,4131.375,7615.128338798979,5.152043565246395
Odisha,Anugul,2025-03-01,145,20.419753086419753,23.182355465704333,5.1517002589041105
Puducherry,Puducherry,2025-07-01,3558,325.6136363636364,626.5483704404373,5.150816281090415
Uttar Pradesh,Moradabad,2025-04-01,23572,1844.528735632184,4217.490270564262,5.150532505900878
Andhra Pradesh,Cuddapah,2025-04-01,27922,1940.8636363636363,5043.735883187395,5.1501479889608826
Delhi,Shahdara,2025-04-01,1624,95.93975903614458,295.7123004196028,5.149972679942532
Odisha,Gajapati,2025-03-01,9639,693.2470588235294,1736.0973194268256,5.149828303303249
Gujarat,Anand,2025-07-01,20949,1353.5119047619048,3804.4999053721963,5.149254653133821
Maharashtra,Ratnagiri,2025-07-01,16058,1581.6931818181818,2811.0302744067235,5.147991097370387
Rajasthan,Jaipur,2025-07-01,52457,4044.1363636363635,9406.966335453935,5.14594354509111
Chhattisgarh,Raigarh,2025-07-01,22151,2007.1954022988505,3915.745718396612,5.142995242986406
Punjab,Patiala,2025-07-01,20946,1355.8068181818182,3808.2202312980694,5.142835539110434
Uttar Pradesh,Lucknow,2025-07-01,33502,2470.340909090909,6032.964649089019,5.1428307747202515
Madhya Pradesh,East Nimar,2025-07-01,7047,469.33720930232556,1278.0024266796904,5.1428071233401695
Punjab,Shaheed Bhagat Singh Nagar,2025-07-01,5036,363.0952380952381,907.773373064291,5.141991282324001
Jharkhand,Sahebganj,2025-03-01,11515,749.1279069767442,2092.7844766722337,5.141824391655652
Assam,Tinsukia,2025-07-01,2788,221.2528735632184,498.7086864253171,5.136486909599458
Andhra Pradesh,Parvathipuram Manyam,2025-06-01,1937,128.0722891566265,351.2303386783529,5.1356385643294535
Gujarat,Vadodara,2025-07-01,34689,2315.137931034483,6303.896482690268,5.134717462506498
Bihar,Madhubani,2025-04-01,40748,2737.183908045977,7402.394198687428,5.134241818258588
Madhya Pradesh,Sheopur,2025-06-01,10939,654.2790697674419,2003.123394344077,5.131780288208556
Himachal Pradesh,Kangra,2025-03-01,12593,1033.4827586206898,2253.032632543064,5.128371734502145
Madhya Pradesh,Shahdol,2025-06-01,16659,1099.6744186046512,3033.2007766669826,5.127981543293585
Gujarat,Dahod,2025-07-01,20453,1329.5977011494253,3729.9055149195406,5.125673170327655
Uttar Pradesh,Mau,2025-07-01,12536,1009.8965517241379,2248.530202280896,5.123782484266736
Uttar Pradesh,Sant Kabir Nagar,2025-07-01,13074,1040.6896551724137,2347.8293156848977,5.1231097400190535
Chhattisgarh,Balod,2025-06-01,11896,944.3604651162791,2137.6594232273587,5.120796427865581
Odisha,Subarnapur,2025-03-01,1147,78.01204819277109,207.88502298121452,5.117590225237763
Assam,Hailakandi,2025-06-01,3043,242.79310344827587,546.5715157345372,5.113865159321517
Jharkhand,Hazaribagh,2025-04-01,12931,861.2873563218391,2359.2253306227935,5.113796757910959
Andhra Pradesh,Prakasam,2025-04-01,36541,2440.2183908045977,6674.207463489906,5.108572549349194
Telangana,Warangal Urban,2025-07-01,1201,102.17857142857143,214.1258587623309,5.10780728496892
Assam,Barpeta,2025-04-01,11969,1084.3295454545455,2130.4895110791276,5.1066028699502155
Andhra Pradesh,West Godavari,2025-04-01,36211,2533.4942528735633,6596.702960612067,5.104428912331965
Chhattisgarh,Gariyaband,2025-04-01,6722,591.9090909090909,1200.0644871213121,5.103881577402551
Tamil Nadu,The Nilgiris,2025-03-01,6526,501.1818181818182,1180.445810441868,5.099529854496554
Bihar,Purnea,2025-07-01,776,58.28235294117647,139.81089369000452,5.097032113430659
Bihar,Arwal,2025-04-01,5060,361.22352941176473,921.3057940263056,5.09459715099027
Meghalaya,South West Garo Hills,2025-03-01,782,59.9390243902439,140.7660126243105,5.093329227811933
Tamil Nadu,Karur,2025-03-01,8620,664.448275862069,1561.756411035275,5.090717701082818
Bihar,Muzaffarpur,2025-04-01,35032,2397.057471264368,6410.828719342895,5.089802606592424
